DATE,SOURCES,SOURCEURLS,ARTICLE_TITLE,SENTIMENT,INF
20200109,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/08/minor-earthquake-3-33-mag-was-detected-near-yauco-in-puerto-rico/,"Minor earthquake, 3.33 mag was detected near Yauco in Puerto Rico",Neutral,1
20200109,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/09/minor-earthquake-2-83-mag-4-km-se-of-guanica-puerto-rico/,"Minor earthquake 2.83 mag, 4 km SE of Guanica, Puerto Rico",Neutral,1
20200109,bostonglobe.com,https://www.bostonglobe.com/news/nation/2020/01/08/power-outage-affects-two-thirds-puerto-rico-after-earthquake/EF3gEYq8R8H1f6flSuU9jL/story.html,Power outage affects two-thirds of Puerto Rico after earthquake,Neutral,1
20200109,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/09/light-earthquake-4-17-mag-was-detected-near-maria-antonia-in-puerto-rico/,"Light earthquake, 4.17 mag was detected near Maria Antonia in Puerto Rico",Neutral,1
20200109,ktbs.com,https://www.ktbs.com/news/bossier-city-resident-in-puerto-rico-when-earthquake-hit/article_827708ac-326f-11ea-ae39-6779e69e72c5.html,Bossier City resident in Puerto Rico when earthquake hit,Neutral,0
20200109,cnn.com,https://www.cnn.com/2020/01/09/us/puerto-rico-earthquake-thursday/,Puerto Rico earthquake: Full power expected to return to island in the coming days,Neutral,1
20200109,680news.com;news957.com,https://www.680news.com/2020/01/09/puerto-rico-earthquake-aftermath-deepens-as-govt-seeks-help/<UDIV>https://www.news957.com/world/2020/01/09/puerto-rico-earthquake-aftermath-deepens-as-govt-seeks-help/,Puerto Rico earthquake aftermath deepens as govt seeks help,Positive,1
20200109,masslive.com,https://www.masslive.com/news/2020/01/massachusetts-sister-community-in-puerto-rico-still-hurting-days-after-64-magnitude-earthquake-struck.html,Massachusetts ‘sister community’ in Puerto Rico still hurting days after 6.4 magnitude earthquake struck,Negative,1
20200109,wsvn.com,https://wsvn.com/news/us-world/public-health-emergency-declared-in-puerto-rico-after-deadly-earthquake-and-aftershocks/,Public health emergency declared in Puerto Rico after deadly earthquake and aftershocks - WSVN 7News,Negative,1
20200109,jamaica-gleaner.com,http://jamaica-gleaner.com/article/world-news/20200109/puerto-rico-earthquake-aftermath-deepens-govt-seeks-help,Puerto Rico earthquake aftermath deepens as gov't seeks help,Positive,1
20200109,prnewswire.com,https://www.prnewswire.com/news-releases/atax-tax-service-set-to-collect-donations-for-puerto-rico-earthquake-victims-at-weekend-roadside-fiestas-300984057.html,ATAX Tax Service Set to Collect Donations for Puerto Rico Earthquake Victims at Weekend Roadside Fiestas,Positive,1
20200109,staradvertiser.com,https://www.staradvertiser.com/2020/01/09/breaking-news/puerto-rico-earthquake-aftermath-deepens-as-govt-seeks-help/,Puerto Rico earthquake aftermath deepens as government seeks help,Positive,1
20200109,space.com,https://www.space.com/arecibo-observatory-puerto-rico-earthquake.html,Puerto Rico's Iconic Arecibo Observatory Closed by Major Earthquake,Neutral,1
20200109,smdailyjournal.com,https://www.smdailyjournal.com/opinion/other_voices/helping-puerto-rico-after-earthquake/article_0d71fe44-3284-11ea-b03e-e3833b9715db.html,Helping Puerto Rico after 5.8 earthquake,Positive,1
20200109,fox19.com,https://www.fox19.com/2020/01/09/local-salvation-army-heads-puerto-rico-earthquake-relief/,Local Salvation Army heads to Puerto Rico for earthquake relief,Positive,1
20200109,nbcconnecticut.com;nbcwashington.com;nbcnewyork.com;necn.com;nbclosangeles.com;nbcbayarea.com;nbcdfw.com;nbcmiami.com;nbcphiladelphia.com;nbcchicago.com;nbcsandiego.com,https://www.nbcconnecticut.com/news/national-international/puerto-rico-earthquake-aftermath-deepens-as-govt-seeks-help/2207823/<UDIV>https://www.nbcwashington.com/news/national-international/puerto-rico-earthquake-aftermath-deepens-as-govt-seeks-help/2198170/<UDIV>https://www.nbcnewyork.com/news/national-international/puerto-rico-earthquake-aftermath-deepens-as-govt-seeks-help/2257365/<UDIV>https://www.necn.com/news/national-international/puerto-rico-earthquake-aftermath-deepens-as-govt-seeks-help/2216477/<UDIV>https://www.nbclosangeles.com/news/national-international/puerto-rico-earthquake-aftermath-deepens-as-govt-seeks-help/2287940/<UDIV>https://www.nbcbayarea.com/news/national-international/puerto-rico-earthquake-aftermath-deepens-as-govt-seeks-help/2212849/<UDIV>https://www.nbcdfw.com/news/national-international/puerto-rico-earthquake-aftermath-deepens-as-govt-seeks-help/2289228/<UDIV>https://www.nbcmiami.com/news/national-international/puerto-rico-earthquake-aftermath-deepens-as-govt-seeks-help/2175142/<UDIV>https://www.nbcphiladelphia.com/news/national-international/puerto-rico-earthquake-aftermath-deepens-as-govt-seeks-help/2272690/<UDIV>https://www.nbcchicago.com/news/national-international/puerto-rico-earthquake-aftermath-deepens-as-govt-seeks-help/2198799/<UDIV>https://www.nbcsandiego.com/news/national-international/puerto-rico-earthquake-aftermath-deepens-as-govt-seeks-help/2241656/,Puerto Rico Earthquake Aftermath Deepens as Govt Seeks Help,Positive,1
20200109,voazimbabwe.com,https://www.voazimbabwe.com/a/puerto-rico-state-of-emergency-earthquake/5237300.html,Puerto Rico Announces State of Emergency After 6.4-magnitude Earthquake,Negative,1
20200109,mymcmedia.org,https://www.mymcmedia.org/jose-andres-joins-relief-chefs-in-puerto-rico-after-earthquake/,José Andrés Joins Relief Chefs in Puerto Rico After Earthquake,Positive,1
20200109,fox32chicago.com,https://www.fox32chicago.com/news/tourists-return-to-chicago-from-earthquake-devastation-in-puerto-rico,Tourists return to Chicago from earthquake devastation in Puerto Rico,Negative,0
20200109,cbsnews.com,https://www.cbsnews.com/news/puerto-rico-earthquake-costa-sur-power-plant-severely-damaged-hindering-efforts-to-restore-power-to-island/,"Puerto Rico power plant damaged in earthquake could be out for ""over a year,"" official says",Negative,1
20200109,wqad.com,https://wqad.com/2020/01/09/power-expected-to-return-to-all-of-puerto-rico-in-days-after-deadly-earthquake-and-aftershocks/,Power expected to return to all of Puerto Rico in days after deadly earthquake and aftershocks,Neutral,1
20200109,inforum.com,https://www.inforum.com/news/4855980-Fargo-father-and-son-visiting-Puerto-Rico-caught-in-major-earthquake,Fargo father and son visiting Puerto Rico caught in major earthquake,Neutral,0
20200109,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/09/minor-earthquake-3-72-mag-has-occurred-near-guanica-in-puerto-rico/,"Minor earthquake, 3.72 mag has occurred near Guanica in Puerto Rico",Neutral,1
20200109,theglobeandmail.com,https://www.theglobeandmail.com/world/article-aftermath-of-puerto-rico-earthquake-deepens-as-government-seeks-help/,Aftermath of Puerto Rico earthquake deepens as government seeks help,Positive,1
20200109,insurancenewsnet.com,https://insurancenewsnet.com/oarticle/new-york-dems-demand-more-puerto-rico-earthquake-relief-after-trumps-inadequate-hurricane-response,New York Dems demand more Puerto Rico earthquake relief after Trump's 'inadequate' hurricane response,Neutral,0
20200109,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/09/minor-earthquake-3-1-mag-was-detected-near-indios-in-puerto-rico/,"Minor earthquake, 3.1 mag was detected near Indios in Puerto Rico",Neutral,1
20200109,wkyc.com,https://www.wkyc.com/article/news/local/outreach/cleveland-students-organize-trip-to-serve-puerto-rico-after-devastating-earthquake/95-bdf20d37-07f9-4dce-8007-0956e07571a8,Local students organizing trip to serve Puerto Rico after devastating earthquake,Negative,1
20200109,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/09/light-earthquake-4-03-mag-was-detected-near-indios-in-puerto-rico/,"Light earthquake, 4.03 mag was detected near Indios in Puerto Rico",Neutral,1
20200109,fox5ny.com,https://www.fox5ny.com/news/puerto-rico-government-overwhelmed-in-aftermath-of-earthquake,Puerto Rico government overwhelmed in aftermath of earthquake,Positive,1
20200109,nytimes.com,https://www.nytimes.com/2020/01/09/us/puerto-rico-earthquake.html,Into The Dark: Puerto Rico After the Earthquake,Neutral,1
20200109,adventistworld.org,https://www.adventistworld.org/adventist-church-in-puerto-rico-still-assessing-damage-after-earthquake/,Adventist Church in Puerto Rico Still Assessing Damage After Earthquake,Negative,1
20200109,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/09/minor-earthquake-3-6-mag-has-occurred-near-indios-in-puerto-rico/,"Minor earthquake, 3.6 mag has occurred near Indios in Puerto Rico",Neutral,1
20200109,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/09/minor-earthquake-3-7-mag-has-occurred-near-guanica-in-puerto-rico/,"Minor earthquake, 3.7 mag has occurred near Guanica in Puerto Rico",Neutral,1
20200109,lifehacker.com,https://lifehacker.com/how-to-help-puerto-rico-earthquake-relief-efforts-1840898288,How to Help Puerto Rico Earthquake Relief Efforts,Positive,1
20200109,worthynews.com,https://www.worthynews.com/46263-strongest-earthquake-to-hit-puerto-rico-since-1918-over-500-earthquakes-in-past-10-days,"Strongest Earthquake To Hit Puerto Rico Since 1918, Over 500 Earthquakes In Past 10 Days",Positive,1
20200109,electricenergyonline.com,https://electricenergyonline.com/article/energy/category/general/90/809463/governor-cuomo-deploys-state-power-authority-officials-to-puerto-rico-to-assist-with-earthquake-response.html,Governor Cuomo Deploys State Power Authority Officials to Puerto Rico to Assist with Earthquake Response,Positive,1
20200109,9news.com.au,https://www.9news.com.au/world/puerto-rico-earthquake-damage-worse-than-hurricane-maria/e46b9d5c-4839-419d-a99a-5f54018bf64c,Puerto Rico earthquake damage worse than Hurricane Maria,Negative,1
20200109,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/09/minor-earthquake-2-93-mag-strikes-near-indios-in-puerto-rico/,"Minor earthquake, 2.93 mag strikes near Indios in Puerto Rico",Negative,1
20200110,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/minor-earthquake-3-3-mag-was-detected-near-indios-in-puerto-rico/,"Minor earthquake, 3.3 mag was detected near Indios in Puerto Rico",Neutral,1
20200110,iheart.com,https://power1051.iheart.com/content/2020-01-10-power-expected-to-return-to-puerto-rico-this-weekend-following-earthquake/,Power Expected to Return to Puerto Rico This Weekend Following Earthquake,Neutral,1
20200110,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/minor-earthquake-2-9-mag-strikes-near-indios-in-puerto-rico/,"Minor earthquake, 2.9 mag strikes near Indios in Puerto Rico",Negative,1
20200110,wtxl.com,https://www.wtxl.com/news/national-news/5-3-earthquake-strikes-puerto-rico-days-after-back-to-back-strikes,5.2 earthquake strikes Puerto Rico days after back-to-back strikes,Negative,1
20200110,fox35orlando.com,https://www.fox35orlando.com/news/residents-in-orlando-raise-donations-for-earthquake-victims-in-puerto-rico,Residents in Orlando raise donations for earthquake victims in Puerto Rico,Negative,1
20200110,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/minor-earthquake-2-99-mag-was-detected-near-indios-in-puerto-rico/,"Minor earthquake, 2.99 mag was detected near Indios in Puerto Rico",Neutral,1
20200110,wmfe.org,https://www.wmfe.org/central-florida-continues-to-help-puerto-rico-after-earthquake/142624,Central Florida Continues To Help Puerto Rico After Earthquake,Positive,1
20200110,courant.com,http://www.courant.com/community/hartford/hc-news-hartford-puerto-rico-earthquake-20200110-b47z7m3urfbl7kyesfsfjfg2he-story.html,Connecticut leaders call on residents to support and speak up for Puerto Rico in wake of earthquake,Positive,1
20200110,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/minor-earthquake-3-01-mag-was-detected-near-indios-in-puerto-rico/,"Minor earthquake, 3.01 mag was detected near Indios in Puerto Rico",Neutral,1
20200110,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/minor-earthquake-3-28-mag-strikes-near-maria-antonia-in-puerto-rico/,"Minor earthquake, 3.28 mag strikes near Maria Antonia in Puerto Rico",Negative,1
20200110,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/minor-earthquake-m3-49-quake-has-struck-near-guanica-in-puerto-rico/,Minor earthquake: M3.49 quake has struck near Guanica in Puerto Rico,Negative,1
20200110,voanews.com,https://www.voanews.com/usa/puerto-rico-earthquake-aftermath-worsens-government-overwhelmed,Puerto Rico Earthquake Aftermath Worsens; Government Overwhelmed,Negative,1
20200110,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/minor-earthquake-m3-16-quake-has-struck-near-indios-in-puerto-rico/,Minor earthquake: M3.16 quake has struck near Indios in Puerto Rico,Negative,1
20200110,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/minor-earthquake-m2-98-quake-has-struck-near-maria-antonia-in-puerto-rico/,Minor earthquake: M2.98 quake has struck near Maria Antonia in Puerto Rico,Negative,1
20200110,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/minor-earthquake-3-22-mag-was-detected-near-indios-in-puerto-rico/,"Minor earthquake, 3.22 mag was detected near Indios in Puerto Rico",Neutral,1
20200110,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/minor-earthquake-3-2-mag-was-detected-near-indios-in-puerto-rico/,"Minor earthquake, 3.2 mag was detected near Indios in Puerto Rico",Neutral,1
20200110,stripes.com,https://www.stripes.com/news/americas/200-puerto-rico-national-guard-troops-activated-in-earthquake-recovery-1.614206,200 Puerto Rico National Guard troops activated in earthquake recovery,Neutral,1
20200110,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/minor-earthquake-3-02-mag-has-occurred-near-indios-in-puerto-rico/,"Minor earthquake, 3.02 mag has occurred near Indios in Puerto Rico",Neutral,1
20200110,abcactionnews.com,https://www.abcactionnews.com/news/region-hillsborough/floridians-launch-fundraising-effort-to-help-puerto-rico-after-earthquake,Floridians launch fundraising effort to help Puerto Rico after earthquake,Positive,1
20200110,reliefweb.int,https://reliefweb.int/report/puerto-rico-united-states-america/supplies-and-staff-deployed-puerto-rico-after-earthquake,Supplies and staff deployed to Puerto Rico after earthquake - Puerto Rico (The United States of America),Positive,1
20200110,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/minor-earthquake-3-07-mag-puerto-rico/,"Minor earthquake 3.07 mag, Puerto Rico",Neutral,1
20200110,wtkr.com,https://wtkr.com/2020/01/10/full-power-expected-to-return-to-puerto-rico-this-weekend-after-earthquake/,Full power expected to return to Puerto Rico this weekend after earthquake,Neutral,1
20200110,wsvn.com,https://wsvn.com/news/us-world/full-power-is-expected-to-return-to-puerto-rico-this-weekend-after-earthquake/,Full power is expected to return to Puerto Rico this weekend after earthquake - WSVN 7News,Neutral,1
20200110,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/minor-earthquake-2-96-mag-was-detected-near-guanica-in-puerto-rico/,"Minor earthquake, 2.96 mag was detected near Guanica in Puerto Rico",Neutral,1
20200110,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/light-earthquake-4-6-mag-8-km-sse-of-tallaboa-puerto-rico/,"Light earthquake 4.6 mag, 8 km SSE of Tallaboa, Puerto Rico",Neutral,1
20200110,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/minor-earthquake-3-9-mag-strikes-near-guanica-in-puerto-rico/,"Minor earthquake, 3.9 mag strikes near Guanica in Puerto Rico",Negative,1
20200110,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/light-earthquake-4-4-mag-1-km-sse-of-maria-antonia-puerto-rico/,"Light earthquake 4.4 mag, 1 km SSE of Maria Antonia, Puerto Rico",Neutral,1
20200110,fox61.com,https://fox61.com/2020/01/10/full-power-is-expected-to-return-to-puerto-rico-this-weekend-after-earthquake/,Full power is expected to return to Puerto Rico this weekend after earthquake,Neutral,1
20200110,newsmax.com,https://www.newsmax.com/newsfront/puerto-rico-power-earthquake-emergency/2020/01/09/id/949194/,Report: PR Fears Quake-Hit Power Plant Out for Over Year,Negative,1
20200110,cbsnews.com,https://www.cbsnews.com/news/puerto-rico-earthquake-power-intermittent-thousands-sleeping-outside/,Power is intermittent as thousands sleep outside in quake-wary Puerto Rico,Neutral,1
20200110,baynews9.com,https://www.baynews9.com/fl/tampa/news/2020/01/09/florida-groups-fundraising-for-puerto-rico-earthquake-victims,Florida groups fundraising for Puerto Rico earthquake,Neutral,1
20200110,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/minor-earthquake-2-8-mag-strikes-near-magas-arriba-in-puerto-rico/,"Minor earthquake, 2.8 mag strikes near Magas Arriba in Puerto Rico",Negative,1
20200110,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/minor-earthquake-2-91-mag-strikes-near-tallaboa-in-puerto-rico/,"Minor earthquake, 2.91 mag strikes near Tallaboa in Puerto Rico",Negative,1
20200110,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/minor-earthquake-2-87-mag-strikes-near-ponce-in-puerto-rico/,"Minor earthquake, 2.87 mag strikes near Ponce in Puerto Rico",Negative,1
20200110,nbcnews.com;nbcnews.com;nbcnews.com,https://www.nbcnews.com/news/latino/restoring-earthquake-hit-power-plant-puerto-rico-could-take-year-n1113186?cid=public-rss_20200109<UDIV>https://www.nbcnews.com/news/latino/restoring-earthquake-hit-power-plant-puerto-rico-could-take-year-n1113186<UDIV>https://www.nbcnews.com/news/latino/restoring-earthquake-hit-power-plant-puerto-rico-could-take-year-n1113186?cid=public-rss_20200110,Restoring an earthquake-hit power plant in Puerto Rico could take a year,Positive,1
20200110,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/minor-earthquake-3-33-mag-has-occurred-near-guanica-in-puerto-rico/,"Minor earthquake, 3.33 mag has occurred near Guanica in Puerto Rico",Neutral,1
20200110,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/minor-earthquake-2-94-mag-3-km-wsw-of-guanica-puerto-rico/,"Minor earthquake 2.94 mag, 3 km WSW of Guanica, Puerto Rico",Neutral,1
20200110,phillyvoice.com,https://www.phillyvoice.com/puerto-rico-earthquake-philadelphia-donations-relief-effort/,Here are some ways Philadelphians can help the Puerto Rico earthquake relief effort,Positive,1
20200110,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/minor-earthquake-2-92-mag-was-detected-near-guanica-in-puerto-rico/,"Minor earthquake, 2.92 mag was detected near Guanica in Puerto Rico",Neutral,1
20200110,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/minor-earthquake-3-99-mag-strikes-near-ponce-in-puerto-rico/,"Minor earthquake, 3.99 mag strikes near Ponce in Puerto Rico",Negative,1
20200110,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/minor-earthquake-2-9-mag-6-km-ssw-of-indios-puerto-rico/,"Minor earthquake 2.9 mag, 6 km SSW of Indios, Puerto Rico",Neutral,1
20200110,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/light-earthquake-4-8-mag-6-km-se-of-tallaboa-puerto-rico/,"Light earthquake 4.8 mag, 6 km SE of Tallaboa, Puerto Rico",Neutral,1
20200110,abc7chicago.com,https://abc7chicago.com/chicago-group-helping-elderly-nuns-left-homeless-by-puerto-rico-earthquake-/5831464/,Chicago's Catholic Extension helping elderly nuns left homeless by Puerto Rico earthquake,Positive,1
20200110,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/minor-earthquake-m3-17-quake-has-struck-near-indios-in-puerto-rico/,Minor earthquake: M3.17 quake has struck near Indios in Puerto Rico,Negative,1
20200110,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/minor-earthquake-3-3-mag-was-detected-near-puerto-rico-region/,"Minor earthquake, 3.3 mag was detected near Puerto Rico region",Neutral,1
20200110,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/minor-earthquake-3-15-mag-has-occurred-near-indios-in-puerto-rico/,"Minor earthquake, 3.15 mag has occurred near Indios in Puerto Rico",Neutral,1
20200110,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/minor-earthquake-3-05-mag-was-detected-near-tallaboa-in-puerto-rico/,"Minor earthquake, 3.05 mag was detected near Tallaboa in Puerto Rico",Neutral,1
20200110,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/minor-earthquake-2-91-mag-has-occurred-near-guanica-in-puerto-rico/,"Minor earthquake, 2.91 mag has occurred near Guanica in Puerto Rico",Neutral,1
20200111,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/minor-earthquake-3-9-mag-has-occurred-near-guanica-in-puerto-rico/,"Minor earthquake, 3.9 mag has occurred near Guanica in Puerto Rico",Neutral,1
20200111,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/11/light-earthquake-4-2-mag-has-occurred-near-indios-in-puerto-rico/,"Light earthquake, 4.2 mag has occurred near Indios in Puerto Rico",Neutral,1
20200111,wsvn.com,https://wsvn.com/news/us-world/5-2-aftershock-hits-puerto-rico-days-after-earthquake/,5.2 aftershock hits Puerto Rico days after earthquake - WSVN 7News,Neutral,1
20200111,sflcn.com,https://sflcn.com/airbnb-activates-open-homes-program-for-puerto-rico-earthquake/,Airbnb Activates Open Homes Program for Puerto Rico Earthquake,Neutral,1
20200111,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/11/minor-earthquake-3-53-mag-strikes-near-indios-in-puerto-rico/,"Minor earthquake, 3.53 mag strikes near Indios in Puerto Rico",Negative,1
20200111,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/11/light-earthquake-4-mag-has-occurred-near-guanica-in-puerto-rico/,"Light earthquake, 4 mag has occurred near Guanica in Puerto Rico",Neutral,1
20200111,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/11/minor-earthquake-3-65-mag-4-km-s-of-guanica-puerto-rico/,"Minor earthquake 3.65 mag, 4 km S of Guanica, Puerto Rico",Neutral,1
20200111,mynews13.com,https://www.mynews13.com/fl/orlando/news/2020/01/11/new-6-0-magnitude-earthquake-off-puerto-rico-s-coast,New 5.9 Magnitude Earthquake Off Puerto Rico's Coast,Neutral,1
20200111,wdel.com,https://www.wdel.com/news/another-earthquake-hits-puerto-rico-just-hours-after-most-power/article_d8cb99de-3481-11ea-b051-4b25ee36fc90.html,Another earthquake hits Puerto Rico just hours after most power reportedly was back after days of temblors,Neutral,1
20200111,theguardian.com,https://www.theguardian.com/world/2020/jan/11/puerto-rico-magnitude-60-earthquake,Puerto Rico: more power outages after magnitude 6.0 earthquake,Neutral,1
20200111,thestar.com,https://www.thestar.com/news/world/us/2020/01/11/california-sends-earthquake-response-experts-to-puerto-rico.html,California sends earthquake response experts to Puerto Rico,Neutral,1
20200111,independent.co.uk,https://www.independent.co.uk/news/world/americas/puerto-rico-earthquake-today-magnitude-latest-damage-deaths-a9279571.html,Puerto Rico hit by another earthquake as 6.0-magnitude tremor strikes southern coast,Negative,1
20200111,courant.com,http://www.courant.com/nation-world/ct-nw-puerto-rico-earthquake-20200111-wkzmexich5dyzcgjkvrknwqnpa-story.html,Magnitude 5.9 earthquake rocks punch-drunk Puerto Rico,Neutral,1
20200111,detroitnews.com,https://www.detroitnews.com/story/news/world/2020/01/11/puerto-rico-earthquake-power-outage/40976801/,Puerto Rico stunned after second major quake in five days,Negative,1
20200111,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/11/minor-earthquake-m3-9-quake-has-struck-near-indios-in-puerto-rico/,Minor earthquake: M3.9 quake has struck near Indios in Puerto Rico,Negative,1
20200111,thedailybeast.com,http://www.thedailybeast.com/puerto-rico-struck-by-59-magnitude-earthquake,Puerto Rico Struck By 5.9 Magnitude Earthquake,Negative,1
20200111,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/moderate-earthquake-5-3-mag-has-occurred-near-indios-in-puerto-rico/,"Moderate earthquake, 5.3 mag has occurred near Indios in Puerto Rico",Neutral,1
20200111,msnbc.com,http://www.msnbc.com/weekends-with-alex-witt/watch/5-9-magnitude-aftershock-hits-puerto-rico-days-after-earthquake-76495941518,5.9 magnitude aftershock hits Puerto Rico days after earthquake,Neutral,1
20200111,ndtv.com,https://www.ndtv.com/world-news/earthquake-hits-puerto-rico-2162569,Earthquake Measuring 5.9 On Richter Scale Hits Puerto Rico,Neutral,1
20200111,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/11/minor-earthquake-3-5-mag-strikes-near-indios-in-puerto-rico-2/,"Minor earthquake, 3.5 mag strikes near Indios in Puerto Rico",Negative,1
20200111,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/11/moderate-earthquake-5-mag-has-occurred-near-tallaboa-in-puerto-rico/,"Moderate earthquake, 5 mag has occurred near Tallaboa in Puerto Rico",Neutral,1
20200111,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/11/strong-earthquake-6-mag-was-detected-near-guanica-in-puerto-rico/,"Strong earthquake, 6 mag was detected near Guanica in Puerto Rico",Positive,1
20200111,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/11/light-earthquake-4-31-mag-was-detected-near-indios-in-puerto-rico/,"Light earthquake, 4.31 mag was detected near Indios in Puerto Rico",Neutral,1
20200111,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/11/light-earthquake-m4-2-quake-has-struck-near-indios-in-puerto-rico/,Light earthquake: M4.2 quake has struck near Indios in Puerto Rico,Negative,1
20200111,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/11/minor-earthquake-2-93-mag-has-occurred-near-guayanilla-in-puerto-rico/,"Minor earthquake, 2.93 mag has occurred near Guayanilla in Puerto Rico",Neutral,1
20200111,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/11/light-earthquake-4-35-mag-strikes-near-guanica-in-puerto-rico/,"Light earthquake, 4.35 mag strikes near Guanica in Puerto Rico",Negative,1
20200111,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/11/light-earthquake-4-mag-has-occurred-near-indios-in-puerto-rico/,"Light earthquake, 4 mag has occurred near Indios in Puerto Rico",Neutral,1
20200111,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/11/minor-earthquake-3-53-mag-has-occurred-near-magas-arriba-in-puerto-rico/,"Minor earthquake, 3.53 mag has occurred near Magas Arriba in Puerto Rico",Neutral,1
20200111,newsmax.com,https://www.newsmax.com/newsfront/puerto-rico-earthquake/2020/01/11/id/949401/,Magnitude 5.9 Shock Again Rocks Quake-Stunned Puerto Rico,Negative,1
20200111,ktvq.com,https://www.ktvq.com/news/national-news/another-earthquake-hits-puerto-rico-with-5-9-magnitude,Another earthquake hits Puerto Rico with 5.9 magnitude,Neutral,1
20200111,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/11/minor-earthquake-2-86-mag-strikes-near-palomas-in-puerto-rico/,"Minor earthquake, 2.86 mag strikes near Palomas in Puerto Rico",Negative,1
20200111,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/11/minor-earthquake-3-43-mag-was-detected-near-maria-antonia-in-puerto-rico/,"Minor earthquake, 3.43 mag was detected near Maria Antonia in Puerto Rico",Neutral,1
20200111,cbsnews.com,https://www.cbsnews.com/news/puerto-rico-earthquake-magnitude-6-0-hits-today-2020-01-11/,Another earthquake rocks quake-stunned Puerto Rico,Neutral,1
20200111,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/10/minor-earthquake-3-34-mag-has-occurred-near-guanica-in-puerto-rico/,"Minor earthquake, 3.34 mag has occurred near Guanica in Puerto Rico",Neutral,1
20200111,earthquakenewstoday.com,http://www.earthquakenewstoday.com/2020/01/11/minor-earthquake-3-9-mag-was-detected-near-indios-in-puerto-rico/,"Minor earthquake, 3.9 mag was detected near Indios in Puerto Rico",Neutral,1
