tweet_id,tweet_text,fecha_creacion,num_likes,num_retweets,idioma_original,usuario,texto_limpio,idioma_confirmado,longitud_texto,es_retweet,num_hashtags,num_exclamaciones,contiene_ayuda
914339970617413632,"Millions affected by disasters like #HurricaneMaria + #Irma. @JY_LeDrian, @angealfa,@margotwallstrom will you pledge funds to rebuild lives?",2017-10-01 04:03:31+00:00,0,1,en,DesignerNelson,millions affected by disasters like hurricanemaria irma will you pledge funds to rebuild lives,en,94,0,2,0,0
914339970747428864,RT @NatalieEvans85: Donald Trump faces angry backlash after blaming Puerto Rico for slow recovery from Hurricane Maria in barbed tweets htt…,2017-10-01 04:03:31+00:00,0,2,en,garydchance,rt donald trump faces angry backlash after blaming puerto rico for slow recovery from hurricane maria in barbed tweets htt,en,122,1,0,0,0
914339973360504832,. #PuertoRico  and relief efforts... Of course for the #Trump haters it will never be enough…   @Christian_Kerr_ https://t.co/QOZ7P5mh8r,2017-10-01 04:03:31+00:00,0,0,en,aeoost,puertorico and relief efforts of course for the trump haters it will never be enough,en,84,0,2,0,0
914339998756941824,RT @PressSec: Thankful for our great military working 24/7 to save American lives in Puerto Rico and the Virgin Islands https://t.co/dFzCva…,2017-10-01 04:03:37+00:00,0,1359,en,DrMcKuKu,rt thankful for our great military working to save american lives in puerto rico and the virgin islands,en,103,1,0,0,0
914340005975330816,RT @KurtSchlichter: ATTENTION: Lying media... https://t.co/IXFHCDnEkm,2017-10-01 04:03:39+00:00,0,251,en,Sophie03140925,rt attention lying media,en,24,1,0,0,0
914340027097866240,"RT @TIME: 'As if Puerto Rico did not exist.' Hurricane Maria is a reminder of 'second-class' status for some
https://t.co/EAqTx54oPz",2017-10-01 04:03:44+00:00,0,226,en,dueprocessfirst,rt as if puerto rico did not exist hurricane maria is a reminder of second class status for some,en,96,1,0,0,0
914340028729446400,RT @DeptofDefense: Water delivery. Members of the 🇵🇷 #NationalGuard distribute 🚰 for the #Utuado community following #HurricaneMaria. https…,2017-10-01 04:03:45+00:00,0,330,en,collazor1,rt water delivery members of the puerto rico nationalguard distribute potable water for the utuado community following hurricanemaria,en,133,1,3,0,1
914340048845160448,"RT @PopCrave: Lady Gaga will be donating $1M to relief efforts for Hurricane Harvey, Irma, José, Maria, and the Mexico City earthquake. htt…",2017-10-01 04:03:49+00:00,0,639,en,DKellum19761,rt lady gaga will be donating m to relief efforts for hurricane harvey irma josé maria and the mexico city earthquake htt,en,121,1,0,0,0
914340058018263041,"While everyone is caught up with the NFL issues, lets remember what is really  important. Prayers for Puerto Rico #PuertoRico https://t.co/tZfBipDnh4",2017-10-01 04:03:52+00:00,0,0,en,sportsnewtoday,while everyone is caught up with the nfl issues lets remember what is really important prayers for puerto rico puertorico,en,121,0,1,0,0
914340068680196096,RT @AlisandeDM: @mmpadellan @jameswo97227864 @realDonaldTrump He won't do anything to help them any faster unless we pressure him. Call! #P…,2017-10-01 04:03:54+00:00,0,2,en,jamesRedsfan,rt he won t do anything to help them any faster unless we pressure him call p,en,77,1,1,1,1
914340081074307072,"RT @TIME: 'As if Puerto Rico did not exist.' Hurricane Maria is a reminder of 'second-class' status for some
https://t.co/EAqTx54oPz",2017-10-01 04:03:57+00:00,0,226,en,cindyjacques2,rt as if puerto rico did not exist hurricane maria is a reminder of second class status for some,en,96,1,0,0,0
914340081137340416,RT @KamalaHarris: We can't forget about the US Virgin Islands. Back-to-back storms left many struggling to recover. They also need our help…,2017-10-01 04:03:57+00:00,0,3524,en,damnthatschev,rt we can t forget about the us virgin islands back to back storms left many struggling to recover they also need our help,en,122,1,0,0,1
914340085650395136,RT @SavetheChildren: How you can help hurricane victims in #PuertoRico https://t.co/oZILlSl2FC via @NewsHour #HurricaneMaria #HurricaneIrma,2017-10-01 04:03:58+00:00,0,301,en,lmjtulip,rt how you can help hurricane victims in puertorico via hurricanemaria hurricaneirma,en,84,1,3,0,1
914340093342699520,"RT @tedlieu: Dear @POTUS: Before you golf, can you give the frickin order for massive  airlifts of food/water to Puerto Rico? Remember Berl…",2017-10-01 04:04:00+00:00,0,7610,en,Mike89102144,rt dear before you golf can you give the frickin order for massive airlifts of food water to puerto rico remember berl,en,118,1,0,0,1
914340111029907456,RT @DeptofDefense: Water delivery. Members of the 🇵🇷 #NationalGuard distribute 🚰 for the #Utuado community following #HurricaneMaria. https…,2017-10-01 04:04:04+00:00,0,330,en,BPratto,rt water delivery members of the puerto rico nationalguard distribute potable water for the utuado community following hurricanemaria,en,133,1,3,0,1
914340125332639745,RT @GagneRenaud: #PuertoRico Officials Praise #Trump Admin for Response to #HurricaneMaria https://t.co/rLTwIhkAWV,2017-10-01 04:04:08+00:00,0,1,en,lopezgovlaw,rt puertorico officials praise trump admin for response to hurricanemaria,en,73,1,3,0,0
914340135444951040,"@el_RobertDAllen 1. SolarCity merged with Tesla late last year and is no longer a separate corporate entity.
2. https://t.co/z40rV6GqgE",2017-10-01 04:04:10+00:00,0,0,en,SmileSimplify,solarcity merged with tesla late last year and is no longer a separate corporate entity,en,87,0,0,0,0
914340164834603008,RT @BusinessMinder1: #HurricaneMaria - Daddy Yankee ponied up $100K to stock a food bank &amp; supplied 200 gallons of diesel gasolina to keep…,2017-10-01 04:04:17+00:00,0,2,en,lopezgovlaw,rt hurricanemaria daddy yankee ponied up k to stock a food bank amp supplied gallons of diesel gasolina to keep,en,111,1,1,0,1
914340166147461120,"Millions affected by disasters like #HurricaneMaria + #Irma. @JY_LeDrian, @angealfa,@margotwallstrom will you pledge funds to rebuild lives?",2017-10-01 04:04:17+00:00,0,0,en,marg_sue,millions affected by disasters like hurricanemaria irma will you pledge funds to rebuild lives,en,94,0,2,0,0
914340178134814721,RT @madaboutagirl: It took volunteers 4 days to clear our section of the road from shredded trees &amp; downed utility poles. #STX #USVISTRONG…,2017-10-01 04:04:20+00:00,0,1,en,lopezgovlaw,rt it took volunteers days to clear our section of the road from shredded trees amp downed utility poles stx usvistrong,en,119,1,2,0,0
914340192382865408,"RT @PressSec: People first, paperwork second. U.S. military &amp; first responders saving lives in Puerto Rico. https://t.co/L8tYKJlUBn",2017-10-01 04:04:24+00:00,0,502,en,ChurchSecurityI,rt people first paperwork second u s military amp first responders saving lives in puerto rico,en,94,1,0,0,0
914340195205496833,RT @thehill: Anti-Trump chef feeds thousands in Puerto Rico after Hurricane Maria https://t.co/1VlPfNHDZl https://t.co/zq39LCr9Ik,2017-10-01 04:04:24+00:00,0,155,en,maggiej36775571,rt anti trump chef feeds thousands in puerto rico after hurricane maria,en,71,1,0,0,0
914340197990637568,"RT @NGrossman81: TOP 5 HURRICANE MARIA VICTIMS:
1) Donald Trump
2) Holders of Puerto Rican debt
3) First responders
4) The NFL
5) Non-mayor…",2017-10-01 04:04:25+00:00,0,38,en,ZenMatter,rt top hurricane maria victims donald trump holders of puerto rican debt first responders the nfl non mayor,en,107,1,0,0,0
914340216516857856,"RT @DesignerNelson: Millions affected by disasters like #HurricaneMaria + #Irma. @JY_LeDrian, @angealfa,@margotwallstrom will you pledge fu…",2017-10-01 04:04:29+00:00,0,1,en,lopezgovlaw,rt millions affected by disasters like hurricanemaria irma will you pledge fu,en,77,1,2,0,0
914340232975196160,"RT @CNNImpact: #PuertoRico desperately needs water, food, and medicine after #HurricaneMaria destroyed the island. How to help: https://t.c…",2017-10-01 04:04:33+00:00,0,365,en,MuzzyBarker,rt puertorico desperately needs water food and medicine after hurricanemaria destroyed the island how to help,en,109,1,2,0,1
914340241099644928,"RT @Scavino45: #USNSComfort en route to #PuertoRico, from Norfolk, Virginia to support Hurricane Maria relief efforts. 🇺🇸🇵🇷 https://t.co/HW…",2017-10-01 04:04:35+00:00,0,4050,en,sheipet912,rt usnscomfort en route to puertorico from norfolk virginia to support hurricane maria relief efforts united states puerto rico,en,127,1,2,0,0
914340246162231297,"Why say ""anti-Trump""? He is, but would do this no matter what, for the people. Smh https://t.co/okqvXuvrol",2017-10-01 04:04:36+00:00,1,0,en,TheresaSchroe14,why say anti trump he is but would do this no matter what for the people smh,en,76,0,0,0,0
914340253376372736,@mercedesschlapp @Scavino45 @PressSec @DanScavino You guys should tweet this out on @realDonaldTrump Twitter a/c &amp; Military/FEMA info https://t.co/6IlD64EaFD,2017-10-01 04:04:38+00:00,0,0,en,MyPlace4U,you guys should tweet this out on twitter a c amp military fema info,en,68,0,0,0,0
914340265854406656,Despair outruns aid in Puerto Rico after Hurricane Maria https://t.co/KffPySVdEU,2017-10-01 04:04:41+00:00,1,0,en,GlobeMetro,despair outruns aid in puerto rico after hurricane maria,en,56,0,0,0,0
914340276017287173,RT @MirrorPolitics: Donald Trump faces angry backlash after blaming Puerto Rico for slow recovery from Hurricane Maria in barbed tweets htt…,2017-10-01 04:04:44+00:00,0,10,en,CopperBronzed,rt donald trump faces angry backlash after blaming puerto rico for slow recovery from hurricane maria in barbed tweets htt,en,122,1,0,0,0
914340283218874368,RT @thehill: Anti-Trump chef feeds thousands in Puerto Rico after Hurricane Maria https://t.co/Gz4uKAmffU https://t.co/hknLTymHsf,2017-10-01 04:04:45+00:00,0,80,en,shyduroff,rt anti trump chef feeds thousands in puerto rico after hurricane maria,en,71,1,0,0,0
914340299337601026,RT @ericries: Would you do me a favor and read + retweet this article about the crisis in Puerto Rico? Thank you https://t.co/zjftORdYYp,2017-10-01 04:04:49+00:00,0,589,en,TomCarmodyCS,rt would you do me a favor and read retweet this article about the crisis in puerto rico thank you,en,98,1,0,0,0
914340321974157312,"RT @PressSec: People first, paperwork second. U.S. military &amp; first responders saving lives in Puerto Rico. https://t.co/L8tYKJlUBn",2017-10-01 04:04:55+00:00,0,502,en,45_patriot,rt people first paperwork second u s military amp first responders saving lives in puerto rico,en,94,1,0,0,0
914340327317581824,"RT @IsisCasalduc: Hi @amazon @JeffBezos we need 1,000ds hydration backpacks for police, National Guard helping us in #PuertoRico #Hurricane…",2017-10-01 04:04:56+00:00,0,22,en,cjstone48,rt hi we need ds hydration backpacks for police national guard helping us in puertorico hurricane,en,97,1,2,0,1
914340331793059840,RT @EricBoehlert: 9 days after Island was obliterated https://t.co/oPY5a0RvKe,2017-10-01 04:04:57+00:00,0,70,en,blurb40390132,rt days after island was obliterated,en,36,1,0,0,0
914340335677042688,RT @FoxNews: .@fema's response to aftermath of Hurricane Maria in Puerto Rico #FoxReport https://t.co/YcQygsoEgP https://t.co/oa7VsJit4h,2017-10-01 04:04:58+00:00,0,279,en,IsraelNewsLinks,rt s response to aftermath of hurricane maria in puerto rico foxreport,en,70,1,1,0,0
914340351724474368,Elizabeth Twp. Native Living In Puerto Rico Reconsidering Long-Term Stay After Hurricane Maria https://t.co/DNU16aACG2,2017-10-01 04:05:02+00:00,5,1,en,KDKA,elizabeth twp native living in puerto rico reconsidering long term stay after hurricane maria,en,93,0,0,0,0
914340352185835520,Your organization rocks! Thank you for helping Puerto @PuertoRicoPUR https://t.co/5h1W4mLiW2,2017-10-01 04:05:02+00:00,0,0,en,ChamannHamann,your organization rocks thank you for helping puerto,en,52,0,0,1,1
914340360972853248,"Hey trolls-@KimKardashian @Impeach_D_Trump etc- Geraldo who knows PR &amp; is on the ground 
#PuertoRico #HurricaneMaria https://t.co/5VXJm8Tc9M",2017-10-01 04:05:04+00:00,0,1,en,L_onlyL,hey trolls etc geraldo who knows pr amp is on the ground puertorico hurricanemaria,en,82,0,2,0,0
914340382367875072,RT @SamaritansPurse: The people of #PuertoRico are in desperate need after #HurricaneMaria devastated the island. See how you can help. htt…,2017-10-01 04:05:09+00:00,0,69,en,CometriceRuth,rt the people of puertorico are in desperate need after hurricanemaria devastated the island see how you can help htt,en,117,1,2,0,1
914340384213434368,RT @CBPFlorida: U.S. Customs and Border Protection Air and Marine Operations delivering supplies supporting response efforts in Puerto Rico…,2017-10-01 04:05:09+00:00,0,1583,en,45_patriot,rt u s customs and border protection air and marine operations delivering supplies supporting response efforts in puerto rico,en,125,1,0,0,0
914340384771207169,RT @kikehndez: 100% of the profits are going to those directly affected by Hurricane Maria in PR! 🙏🏼🇵🇷 https://t.co/Pugcqify64 https://t.co…,2017-10-01 04:05:10+00:00,0,319,en,NancyEgelko,rt of the profits are going to those directly affected by hurricane maria in pr folded hands medium light skin tone puerto rico,en,127,1,0,1,0
914340391389945857,RT @DeptofDefense: Water delivery. Members of the 🇵🇷 #NationalGuard distribute 🚰 for the #Utuado community following #HurricaneMaria. https…,2017-10-01 04:05:11+00:00,0,330,en,POTUSPress,rt water delivery members of the puerto rico nationalguard distribute potable water for the utuado community following hurricanemaria,en,133,1,3,0,1
914340410184667136,"RT @AJEnglish: ""We are dying, and you are killing us with inefficiency."" 

Mayor of San Juan begs for aid after Hurricane Maria https://t.c…",2017-10-01 04:05:16+00:00,0,177,en,LorraineJ4,rt we are dying and you are killing us with inefficiency mayor of san juan begs for aid after hurricane maria,en,109,1,0,0,0
914340415494590464,"RT @PopCrave: Lady Gaga will be donating $1M to relief efforts for Hurricane Harvey, Irma, José, Maria, and the Mexico City earthquake. htt…",2017-10-01 04:05:17+00:00,0,639,en,Queenof90s,rt lady gaga will be donating m to relief efforts for hurricane harvey irma josé maria and the mexico city earthquake htt,en,121,1,0,0,0
914340424785031168,RT @DeptofDefense: Water delivery. Members of the 🇵🇷 #NationalGuard distribute 🚰 for the #Utuado community following #HurricaneMaria. https…,2017-10-01 04:05:19+00:00,0,330,en,patti_rouleau,rt water delivery members of the puerto rico nationalguard distribute potable water for the utuado community following hurricanemaria,en,133,1,3,0,1
914340425971908609,"RT @FiveThirtyEight: Compared to the other natural disasters of the past few weeks, Hurricane Maria has been relatively ignored. https://t.…",2017-10-01 04:05:19+00:00,0,207,en,mamaraquel,rt compared to the other natural disasters of the past few weeks hurricane maria has been relatively ignored,en,108,1,0,0,0
914340434591178752,RT @cnni: More than 95% of customers are without regular electricity service in Puerto Rico 10 days after Hurricane Maria hit https://t.co/…,2017-10-01 04:05:21+00:00,0,116,en,saubanarshad,rt more than of customers are without regular electricity service in puerto rico days after hurricane maria hit,en,111,1,0,0,0
914340446054125568,RT @DeptofDefense: Water delivery. Members of the 🇵🇷 #NationalGuard distribute 🚰 for the #Utuado community following #HurricaneMaria. https…,2017-10-01 04:05:24+00:00,0,330,en,lxg6226,rt water delivery members of the puerto rico nationalguard distribute potable water for the utuado community following hurricanemaria,en,133,1,3,0,1
914340458494550019,RT @kikehndez: 100% of the profits are going to those directly affected by Hurricane Maria in PR! 🙏🏼🇵🇷 https://t.co/Pugcqify64 https://t.co…,2017-10-01 04:05:27+00:00,0,319,en,e_becerra13,rt of the profits are going to those directly affected by hurricane maria in pr folded hands medium light skin tone puerto rico,en,127,1,0,1,0
914340460918910977,RT @fema: It’s been 10 days since #Maria made landfall in the USVI &amp; Puerto Rico. Track progress made so far on our timeline: https://t.co/…,2017-10-01 04:05:28+00:00,0,1550,en,ANCIENTENGRAVIN,rt it s been days since maria made landfall in the usvi amp puerto rico track progress made so far on our timeline,en,114,1,1,0,0
914340465591377920,"RT @USMC: From Harvey to Maria — Marines are there through it all. 

Marines continue to help those affected by Hurricane Maria in Puerto R…",2017-10-01 04:05:29+00:00,0,644,en,Dow32206612Jane,rt from harvey to maria marines are there through it all marines continue to help those affected by hurricane maria in puerto r,en,127,1,0,0,1
914340468019875840,"RT @ABC: Harrowing drone footage shows a neighborhood of San Juan, Puerto Rico, in aftermath of Hurricane Maria. ""Ghost town covered in sew…",2017-10-01 04:05:29+00:00,0,4579,en,LamkinArt,rt harrowing drone footage shows a neighborhood of san juan puerto rico in aftermath of hurricane maria ghost town covered in sew,en,129,1,0,0,0
914340469987045376,"RT @ABC: Harrowing drone footage shows a neighborhood of San Juan, Puerto Rico, in aftermath of Hurricane Maria. ""Ghost town covered in sew…",2017-10-01 04:05:30+00:00,0,4579,en,redmeld,rt harrowing drone footage shows a neighborhood of san juan puerto rico in aftermath of hurricane maria ghost town covered in sew,en,129,1,0,0,0
914340471865982977,"RT @ABC: Harrowing drone footage shows a neighborhood of San Juan, Puerto Rico, in aftermath of Hurricane Maria. ""Ghost town covered in sew…",2017-10-01 04:05:30+00:00,0,4579,en,payneco,rt harrowing drone footage shows a neighborhood of san juan puerto rico in aftermath of hurricane maria ghost town covered in sew,en,129,1,0,0,0
914340486713708544,"RT @AmericanMex067: Who murdered Puerto Rico &amp; San Juan before hurricane Maria? I smell Democrats. #AMJoy
https://t.co/MAT0eztIWv",2017-10-01 04:05:34+00:00,0,492,en,mishymoddle,rt who murdered puerto rico amp san juan before hurricane maria i smell democrats amjoy,en,87,1,1,0,0
914340490060849152,RT @DeptofDefense: Water delivery. Members of the 🇵🇷 #NationalGuard distribute 🚰 for the #Utuado community following #HurricaneMaria. https…,2017-10-01 04:05:35+00:00,0,330,en,REALMATHEW,rt water delivery members of the puerto rico nationalguard distribute potable water for the utuado community following hurricanemaria,en,133,1,3,0,1
914340490090295296,"RT @Jethro_Aryeh: @realDonaldTrump LAST TIME WE CHECKED, SHE WAS LIVING IN A STORM SHELTER, SEARCHING FOR PEOPLE IN WAIST DEEP WATER, AND F…",2017-10-01 04:05:35+00:00,0,114,en,KarenOl80067932,rt last time we checked she was living in a storm shelter searching for people in waist deep water and f,en,104,1,0,0,1
914340501788266496,RT @common: Watch this. Praying for our brothers + sisters in Puerto Rico. https://t.co/F7rjrNVpx5,2017-10-01 04:05:37+00:00,0,379,en,shadez26,rt watch this praying for our brothers sisters in puerto rico,en,61,1,0,0,0
914340504439066624,RT @gbouwman3: Wow! I bet CNN won't post this. Wonder if @NancyvPelosi will. Nah! https://t.co/WI7ctnsMZR,2017-10-01 04:05:38+00:00,0,1,en,Strong4895,rt wow i bet cnn won t post this wonder if will nah,en,51,1,0,2,0
914340505143664641,RT @fema: It’s been 10 days since #Maria made landfall in the USVI &amp; Puerto Rico. Track progress made so far on our timeline: https://t.co/…,2017-10-01 04:05:38+00:00,0,1550,en,Albert31306709,rt it s been days since maria made landfall in the usvi amp puerto rico track progress made so far on our timeline,en,114,1,1,0,0
914340507689525249,RT @thehill: Anti-Trump chef feeds thousands in Puerto Rico after Hurricane Maria https://t.co/Gz4uKAmffU https://t.co/hknLTymHsf,2017-10-01 04:05:39+00:00,0,80,en,ooshdesign,rt anti trump chef feeds thousands in puerto rico after hurricane maria,en,71,1,0,0,0
914340523246268416,RT @ChiefPentSpox: .@DeptofDefense #HurricaneMaria #ReliefEfforts continue 24/7 in #PuertoRico &amp; #VirginIslands. For the latest visit: http…,2017-10-01 04:05:43+00:00,0,407,en,dac_mav,rt hurricanemaria reliefefforts continue in puertorico amp virginislands for the latest visit,en,93,1,4,0,0
914340524701704197,RT @CBPFlorida: U.S. Customs and Border Protection Air and Marine Operations delivering supplies supporting response efforts in Puerto Rico…,2017-10-01 04:05:43+00:00,0,1583,en,campoverdesumb5,rt u s customs and border protection air and marine operations delivering supplies supporting response efforts in puerto rico,en,125,1,0,0,0
914340525020520448,One Day in the Life of Battered Puerto Rico via @NYTimes https://t.co/z3x6ewyCpM,2017-10-01 04:05:43+00:00,1,2,en,dee_etome,one day in the life of battered puerto rico via,en,47,0,0,0,0
914340525129584641,RT @DeptofDefense: .@USNationalGuard troops assist in providing food at various points throughout the #USVI 🇻🇮 #HurricaneMaria #ReliefEffor…,2017-10-01 04:05:43+00:00,0,446,en,Aangtweets,rt troops assist in providing food at various points throughout the usvi u s virgin islands hurricanemaria reliefeffor,en,118,1,3,0,1
914340535657271297,RT @DeptofDefense: Water delivery. Members of the 🇵🇷 #NationalGuard distribute 🚰 for the #Utuado community following #HurricaneMaria. https…,2017-10-01 04:05:45+00:00,0,330,en,USAMINDJOB,rt water delivery members of the puerto rico nationalguard distribute potable water for the utuado community following hurricanemaria,en,133,1,3,0,1
914340535833423872,Mayor of SJ says these guys are not working hard enough or fast enough she should be saying thank you &amp; getting off her ass &amp; help @LoDuv https://t.co/oNwmXoKX8A,2017-10-01 04:05:46+00:00,0,0,en,datsimpson97,mayor of sj says these guys are not working hard enough or fast enough she should be saying thank you amp getting off her ass amp help,en,134,0,0,0,1
914340542569418753,Today this man said he wouldn't donate to those affected by hurricane maria b/c they don't speak English. Merica.,2017-10-01 04:05:47+00:00,0,0,en,feralhousewifee,today this man said he wouldn t donate to those affected by hurricane maria b c they don t speak english merica,en,111,0,0,0,0
914340558016880640,"Samantha Bee, Jimmy Fallon, Chelsea Handler, more share awkward photos to raise money for Hurricane Maria relief https://t.co/9aoUPOVd8s",2017-10-01 04:05:51+00:00,0,0,en,KarenChestney,samantha bee jimmy fallon chelsea handler more share awkward photos to raise money for hurricane maria relief,en,109,0,0,0,0
914340573452034048,So true @rosieperezbklyn. It’s disgraceful the way we #PuertoRicans are being treated. #PuertoRico #HurricaneMaria https://t.co/UcFBK6H6Nk,2017-10-01 04:05:54+00:00,0,0,en,ItsJannett,so true it s disgraceful the way we puertoricans are being treated puertorico hurricanemaria,en,92,0,3,0,0
914340577675759616,"RT @USCGSoutheast: .@USCG crews worked together with the @RedCross, @fema, and members of local #police, #fire and #government to distribut…",2017-10-01 04:05:56+00:00,0,4644,en,reallynnrn,rt crews worked together with the and members of local police fire and government to distribut,en,94,1,3,0,0
914340579915571201,"RT @PressSec: People first, paperwork second. U.S. military &amp; first responders saving lives in Puerto Rico. https://t.co/L8tYKJlUBn",2017-10-01 04:05:56+00:00,0,502,en,rpmmasaya,rt people first paperwork second u s military amp first responders saving lives in puerto rico,en,94,1,0,0,0
914340581211607040,RT @fema: It’s been 10 days since #Maria made landfall in the USVI &amp; Puerto Rico. Track progress made so far on our timeline: https://t.co/…,2017-10-01 04:05:56+00:00,0,1550,en,01greenen,rt it s been days since maria made landfall in the usvi amp puerto rico track progress made so far on our timeline,en,114,1,1,0,0
914340583656767488,"RT @FiveThirtyEight: Compared to the other natural disasters of the past few weeks, Hurricane Maria has been relatively ignored. https://t.…",2017-10-01 04:05:57+00:00,0,207,en,JaneAhearn1,rt compared to the other natural disasters of the past few weeks hurricane maria has been relatively ignored,en,108,1,0,0,0
914340590782906368,"RT @AjaforCongress: Good review on the timeline of response. Plus many more issues have happened in between..but help has arrived!

https:/…",2017-10-01 04:05:59+00:00,0,8,en,ebrissman,rt good review on the timeline of response plus many more issues have happened in between but help has arrived,en,110,1,0,1,1
914340591638581248,RT @thehill: Anti-Trump chef feeds thousands in Puerto Rico after Hurricane Maria https://t.co/Gz4uKAmffU https://t.co/hknLTymHsf,2017-10-01 04:05:59+00:00,0,80,en,MichaelRocklin,rt anti trump chef feeds thousands in puerto rico after hurricane maria,en,71,1,0,0,0
914340609095168000,"RT @PRFAA: Thank you, @GovMalloyOffice. #UnitedForPuertoRico https://t.co/0MkezGHyQM",2017-10-01 04:06:03+00:00,0,3,en,cards79,rt thank you unitedforpuertorico,en,32,1,1,0,0
914340610647216129,"RT @TomthunkitsMind: 9 Days Hurricane Maria, FEMA ASSESSMENT Teams Finally Arrive In PR To Assess The Needs. https://t.co/j6Xza42psM",2017-10-01 04:06:03+00:00,0,9,en,bradsweet8,rt days hurricane maria fema assessment teams finally arrive in pr to assess the needs,en,86,1,0,0,0
914340615319621633,RT @USArmy: #USArmy #Soldiers continue to partner with federal agencies and remains focus on assisting those affected by #HurricaneMaria in…,2017-10-01 04:06:04+00:00,0,309,en,ckjakubovitz,rt usarmy soldiers continue to partner with federal agencies and remains focus on assisting those affected by hurricanemaria in,en,127,1,3,0,0
914340623058006017,"RT @_NotFakeNews_: Anyone with decency is anti trump. Also, you don't hear about pro trump people doing this.. because they hate anyone who…",2017-10-01 04:06:06+00:00,0,48,en,TucsonBlonde,rt anyone with decency is anti trump also you don t hear about pro trump people doing this because they hate anyone who,en,119,1,0,0,0
914340630293233664,RT @CNN: This 15-year-old boy in Puerto Rico is raising funds for solar lamps to help people affected by Hurricane Maria https://t.co/xeeE2…,2017-10-01 04:06:08+00:00,0,722,en,yuuji_K1,rt this year old boy in puerto rico is raising funds for solar lamps to help people affected by hurricane maria,en,111,1,0,0,1
914340638706958336,RT @EricHolthaus: It's been 10 days since Maria made landfall. Ten. https://t.co/WiI0JvTsoZ,2017-10-01 04:06:10+00:00,0,147,en,JHCPW,rt it s been days since maria made landfall ten,en,47,1,0,0,0
914340638904242176,RT @FoxNews: An 8-year-old girl wades through a river with her family in Puerto Rico after #HurricaneMaria swept away the bridge. https://t…,2017-10-01 04:06:10+00:00,0,267,en,rocioigleV,rt an year old girl wades through a river with her family in puerto rico after hurricanemaria swept away the bridge,en,115,1,1,0,0
914340655312367616,RT @thehill: Anti-Trump chef feeds thousands in Puerto Rico after Hurricane Maria https://t.co/1VlPfNHDZl https://t.co/zq39LCr9Ik,2017-10-01 04:06:14+00:00,0,155,en,TucsonBlonde,rt anti trump chef feeds thousands in puerto rico after hurricane maria,en,71,1,0,0,0
914340665445756928,"RT @Scavino45: #USNSComfort en route to #PuertoRico, from Norfolk, Virginia to support Hurricane Maria relief efforts. 🇺🇸🇵🇷 https://t.co/HW…",2017-10-01 04:06:16+00:00,0,4050,en,reallynnrn,rt usnscomfort en route to puertorico from norfolk virginia to support hurricane maria relief efforts united states puerto rico,en,127,1,2,0,0
914340688090812417,RT @KamalaHarris: We can't forget about the US Virgin Islands. Back-to-back storms left many struggling to recover. They also need our help…,2017-10-01 04:06:22+00:00,0,3525,en,Shawn_ThePrince,rt we can t forget about the us virgin islands back to back storms left many struggling to recover they also need our help,en,122,1,0,0,1
914340699981729793,"@realDonaldTrump As If Puerto Rico Did Not Exist.' Hurricane Maria Is a Reminder of 'Second-Class' Status for Some
https://t.co/iommo0aKHF https://t.co/1yKb7jz8Wu",2017-10-01 04:06:25+00:00,0,0,en,JohnTRichter66,as if puerto rico did not exist hurricane maria is a reminder of second class status for some,en,93,0,0,0,0
914340705484537856,"RT @SafetyPinDaily: Trump refuses to send more aid to Puerto Rico, citing business interests   | Via @newsweek
https://t.co/XREtdVlsLV",2017-10-01 04:06:26+00:00,0,53,en,lindahalstram,rt trump refuses to send more aid to puerto rico citing business interests via,en,78,1,0,0,0
914340711004348419,"@SenWarren @realDonaldTrump @fema @RedCross Shame on you for disrespecting our first responders!
https://t.co/0IWU2zZrKC",2017-10-01 04:06:27+00:00,0,0,en,ZiffyKat,shame on you for disrespecting our first responders,en,51,0,0,1,0
914340724447080450,RT @KamalaHarris: We can't forget about the US Virgin Islands. Back-to-back storms left many struggling to recover. They also need our help…,2017-10-01 04:06:30+00:00,0,3525,en,SVMURPHY1,rt we can t forget about the us virgin islands back to back storms left many struggling to recover they also need our help,en,122,1,0,0,1
914340725977964544,RT @SamaritansPurse: The people of #PuertoRico are in desperate need after #HurricaneMaria devastated the island. See how you can help. htt…,2017-10-01 04:06:31+00:00,0,69,en,DarrylHarris,rt the people of puertorico are in desperate need after hurricanemaria devastated the island see how you can help htt,en,117,1,2,0,1
914340728032993281,"RT @PressSec: People first, paperwork second. U.S. military &amp; first responders saving lives in Puerto Rico. https://t.co/L8tYKJlUBn",2017-10-01 04:06:31+00:00,0,503,en,CarlGreiner,rt people first paperwork second u s military amp first responders saving lives in puerto rico,en,94,1,0,0,0
914340748987904000,RT @gatita_bonita_s: #FEMA #HuracanMariaPR #HurricaneMaria #PuertoRicoRelief Truckers ready 2 help @Rosello's C.C many for 3 days #PR needs…,2017-10-01 04:06:36+00:00,0,4,en,Jose_brana329,rt fema huracanmariapr hurricanemaria puertoricorelief truckers ready help s c c many for days pr needs,en,103,1,5,0,1
914340755015159808,"RT @PressSec: ""It is not the critic who counts...credit belongs to the man actually in the arena"" -TR
Proud of our military &amp; first respond…",2017-10-01 04:06:38+00:00,0,1086,en,JAXDonaldM,rt it is not the critic who counts credit belongs to the man actually in the arena tr proud of our military amp first respond,en,125,1,0,0,0
