UTC_Time,Tweet_Content,Post_ID,Tweet_URL,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Language,id,object,result_position,task_id,internal_unique_id,tweet_url,original_tweet_url,name,user_id,username,published_at,content,views_count,retweet_count,likes,quote_count,reply_count,bookmarks_count,media_0_thumbnail,media_0_type,media_0_url,media_1_thumbnail,media_1_type,media_1_url,media_2_thumbnail,media_2_type,media_2_url,media_3_thumbnail,media_3_type,media_3_url,binded_media_url,binded_media_domain,binded_media_thumbnail_url,binded_media_title,binded_media_description,is_retweeted,is_quoted,collected_at,input_url,clean_text
2020-01-07 10:15:47+00:00,Puerto Rico: Nuevo sismo de 6.6 grados a las 4:29 a.m. del martes https://t.co/e3RGcOOfpw #PuertoRico #Earthquake #Sismo https://t.co/775Rg2f12t,1.214490807648084e+18,https://x.com/elsentinelsur/status/1214490807648083968,1.0,113.0,36.0,0.0,0.0,https://pbs.twimg.com/media/ENq89BdX0AATjw7.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,puert ric nuev sism grad am mart puertor earthquak sism
2020-01-07 12:09:51+00:00,"Fuerte #Terremotopr 6.6
En Puerto Rico a solo 6 km de profundidad seguido de varias réplicas una de ella de 6.0 y 5.9 #earthquake #Temblor #PuertoRicoEarthquake https://t.co/HCRfZSHPXu",1.2145195156457185e+18,https://x.com/TuiteroSismico/status/1214519515645718530,9.0,83.0,110.0,0.0,1.0,https://pbs.twimg.com/media/ENrXCJBWsAIAlaW.jpg;https://pbs.twimg.com/media/ENrXCpWWkAEYJVA.jpg;https://pbs.twimg.com/media/ENrXDQAXYAADGUu.jpg;https://pbs.twimg.com/media/ENrXDuRXkAEuc6t.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fuert terremotopr puert ric sol km profund segu vari replic earthquak temblor puertoricoearthquak
2020-01-07 22:15:00+00:00,"🇵🇷 El terremoto en #PuertoRico destruye histórica iglesia construida en 1841.

Video 👉🏻 https://t.co/4zz7RZmdkf  

#PuertoRicoEarthquake #TemblorPR https://t.co/zJDwsN8Qjh",1.21467180416333e+18,https://x.com/TelemundoNews/status/1214671804163330051,0.0,13.0,14.0,0.0,0.0,https://pbs.twimg.com/media/ENtb1U_WoAAUKvJ.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,terremot puertor destru histor iglesi constru vide puertoricoearthquak temblorpr
2020-01-07 08:36:56+00:00,"Se registra Fuerte #Sismo en #PuertoRico

Preliminar

M6.7 - Pf 10 km
Puerto Rico Region
Fecha  07-01-2020 
Hora 08:24:26
Latitud: 17.86° [N]
Longitud: 66.76° [W] https://t.co/gIGb3TadIi",1.2144659324641403e+18,https://x.com/InformeSismico/status/1214465932464140289,1.0,9.0,13.0,0.0,0.0,https://pbs.twimg.com/media/ENqmUyFWkAAJMPT.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,registr fuert sism puertor prelimin m pf km puert ric region fech hor latitud n longitud w
2020-01-07 13:42:39+00:00,"#TerremotosPR - 
1) Se confirma el primer fallecido luego del terremoto de M6.4 de esta madrugada
2) Se quedó sin electricidad toda la isla de Puerto Rico.
3) Extensos daños en 3 poblaciones al sur de la Isla. 
4) Siguen las réplicas sintiéndose en todo PR. 
#FuerzaPR 🇵🇷 https://t.co/RF62FZmIFz",1.2145428678232883e+18,https://x.com/SkyAlertMx/status/1214542867823288321,49.0,1106.0,1709.0,0.0,13.0,https://pbs.twimg.com/media/ENrsRzLXsAIJvTb.jpg;https://pbs.twimg.com/media/ENrsRzXW4AErVg3.jpg;https://pbs.twimg.com/media/ENrsRzYX0AIk9G8.jpg;https://pbs.twimg.com/media/ENrsRzdWkAEz3iI.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,terremotospr confirm prim fallec lueg terremot m madrug qued electr tod isla puert ric extens dañ poblacion sur isla sig replic sint pr fuerzapr
2020-01-07 12:35:08+00:00,"A 77-year-old man died in Ponce after a wall collapsed on him following this morning's quake, according to local reports. Mayor Mayita Meléndez also reported that at least eight individuals in the city suffered injuries  #PuertoRicoEarthquake #TemblorPR: https://t.co/ae0TCIXle9 https://t.co/xZ2e6cwzBg",1.2145258781949583e+18,https://x.com/breakingweather/status/1214525878194958337,0.0,17.0,10.0,0.0,0.0,https://pbs.twimg.com/media/ENrc2AJUUAAuKAe.jpg,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yearold man died ponce wall collapsed following morning quake according local report mayor mayita meléndez also reported least eight individual city suffered injury puertoricoearthquake temblorpr
2020-01-07 14:01:16+00:00,"PUERTO RICO. - 
Precisos momentos de la ((((((réplica))))) ) después del temblor 6.6 que azotado hoy a #PUERTORICO.

Toda nuestra solidaridad y buenos deseos desde la República Dominicana 🇩🇴 para la isla 🏝 del encanto. https://t.co/jzoLKLwUnP",1.2145475510908805e+18,https://x.com/TonyMendezR/status/1214547551090880512,9.0,25.0,32.0,0.0,0.0,https://pbs.twimg.com/ext_tw_video_thumb/1214547454609285120/pu/img/1Ng_THB6pIGFs8Fv.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,puert ric precis moment replic despues temblor azot hoy puertor tod solidar buen dese republ dominican isla encant
2020-01-07 00:00:00+00:00,"El sismo de magnitud 5,7 que la mañana de este lunes ha azotado #PuertoRico (#EE.UU.), con el epicentro situado a 21 kilómetros al sur del municipio de Indios, ha dejado graves destrozos en las islas.
https://t.co/845frwHqRV https://t.co/hF7d3ArpRE",1.214335840131801e+18,https://x.com/Granma_Digital/status/1214335840131801091,0.0,13.0,8.0,0.0,0.0,https://pbs.twimg.com/media/ENoTEAhWoAAAgEU.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sism magnitud mañan lun azot puertor eeuu epicentr situ kilometr sur municipi indi dej grav destroz islas
2020-01-07 08:50:27+00:00,"#TemblorPR Apagón general en Puerto Rico debido al nuevo terremoto de magnitud 6.5, reportado al sur de la isla.

AEE informa que las plantas salieron de servicio como medida de seguridad. https://t.co/0Dvr3w0ZiO",1.214469335483388e+18,https://x.com/Motinsitepegas/status/1214469335483387904,2.0,23.0,16.0,0.0,0.0,https://pbs.twimg.com/media/ENqpbB2W4AEn7Mb.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,temblorpr apagon general puert ric deb nuev terremot magnitud report sur isla aee inform plant sal servici med segur
2020-01-07 08:48:53+00:00,"#TemblorPR CONFIRMADO - Terremoto de 6.5 estremece a todo Puerto Rico y deja sin luz a la isla. Según el United States Geological Survey (USGS), este temblor fue de magnitud 6.5 y se registró a 5 kilómetros al sur de Guayanilla.

Profundidad de 10km. No hay alerta de tsunami. https://t.co/DkgBtw5SJ7",1.2144689391342264e+18,https://x.com/Motinsitepegas/status/1214468939134226434,3.0,59.0,43.0,0.0,1.0,https://pbs.twimg.com/media/ENqpD-AWoAA0lAh.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,temblorpr confirm terremot estremec puert ric dej luz isla segun unit stat geological survey usgs temblor magnitud registr kilometr sur guayanill profund km alert tsunami
2020-01-07 14:40:07+00:00,"Terremotos sacuden #PuertoRico: Se reporta un muerto, varios heridos y daños materiales (+... https://t.co/lFjbvdvypO #terremoto",1.2145573287766876e+18,https://x.com/cubadebatecu/status/1214557328776687617,1.0,11.0,11.0,0.0,0.0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,terremot sacud puertor report muert vari her dañ material terremot
2020-01-07 11:55:09+00:00,"36 min.ago #earthquake 5.8 has hit Encarnación Barrio (Peñuelas), Puerto Rico, 6.2mi, 7:18 AM AST (USGS) https://t.co/mWIIxhcYan #TemblorPR https://t.co/ROzhEiTlFr",1.214515814398931e+18,https://x.com/TemblorPR/status/1214515814398930951,0.0,5.0,8.0,0.0,0.0,https://pbs.twimg.com/media/ENrTq4WXYAA0ofY.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minag earthquak hit encarn barri peñuel puert ric am ast usgs temblorpr
2020-01-07 17:11:52+00:00,"El terremoto en Puerto Rico destruye una histórica iglesia de 1841

https://t.co/sM4Mv0HoKF

#ElNuevoDiarioRD           #PuertoRico https://t.co/9sfSeoUx0S",1.2145955174072689e+18,https://x.com/elnuevodiariord/status/1214595517407268865,0.0,14.0,11.0,0.0,0.0,https://pbs.twimg.com/media/ENscLxhWkAA9bMT.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,terremot puert ric destru histor iglesi elnuevodiariord puertor
2020-01-07 12:29:49+00:00,"#ATENCIÓN🚨Fuerte sismo sacude Puerto Rico nuevamente este #7Ene. La Red Sísmica de Puerto Rico (RSPR) reportó que un sismo de magnitud 6.5 grados se registró a las 4:24 de la madrugada de este martes 
#PuertoRico 
#Sismo

📹Vía: @ExtraVzla https://t.co/lJAIeci42P",1.214524537863377e+18,https://x.com/LaPrensaTachira/status/1214524537863376896,1.0,4.0,4.0,0.0,0.0,https://pbs.twimg.com/ext_tw_video_thumb/1214524496092250113/pu/img/HGXFoADRFuwI8aYv.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,atencionfuert sism sacud puert ric nuev ene red sismic puert ric rspr report sism magnitud grad registr madrug mart puertor sism via
2020-01-07 16:27:38+00:00,#PuertoRico: A 6.5-magnitude earthquake struck near #Ponce. There are reports of some damage and power outages. Aftershocks could occur. Monitor local media and follow the advice of authorities. https://t.co/HnXAHhI6rk https://t.co/m0fmT4MMwY,1.2145843884381102e+18,https://x.com/TravelGoC/status/1214584388438110208,0.0,9.0,8.0,0.0,0.0,https://pbs.twimg.com/media/ENsSEE5W4AA0o2j.jpg,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,puertorico magnitude earthquake struck near ponce report damage power outage aftershock could occur monitor local medium follow advice authority
2020-01-07 09:07:59+00:00,"43 min.ago #earthquake 6.5 has hit Encarnación Barrio (Peñuelas), Puerto Rico, 6.2mi, 4:24 AM AST (USGS) https://t.co/kc1fAmtxKb Preliminary #TemblorPR https://t.co/JpY5KOEZ9T",1.214473746687447e+18,https://x.com/TemblorPR/status/1214473746687447040,0.0,8.0,8.0,0.0,0.0,https://pbs.twimg.com/media/ENqtbzQXkAIgfcv.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minag earthquak hit encarn barri peñuel puert ric am ast usgs preliminary temblorpr
2020-01-07 09:51:20+00:00,Cobertura especial sobre el terremoto que sacudió a Puerto Rico disponible en https://t.co/DXc0N30XPi y en FB Live de Noticentro y Wapa Tv #TemblorPR #TerremotoPR #PuertoRicoEarthquake,1.2144846572130017e+18,https://x.com/NoticentroWAPA/status/1214484657213001728,3.0,21.0,28.0,0.0,3.0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cobertur especial terremot sacud puert ric dispon fb liv noticentr wap tv temblorpr terremotopr puertoricoearthquak
2020-01-07 00:05:16+00:00,"A Magnitude 5.8 earthquake today 9 miles from Guanica, Guánica, Puerto Rico damaged some homes &amp; destroyed an unusual natural rock formation known as Punta Ventana.

Way to go 2020, now the earth has a broken heart.
#PuntaVentana 
#earthquake
#PuertoRico 
#heartbreaking https://t.co/lzGwFXd16v",1.214337165318087e+18,https://x.com/MariettaDaviz/status/1214337165318086657,4.0,22.0,39.0,0.0,0.0,https://pbs.twimg.com/media/ENoxNjOW4AIFWY9.jpg;https://pbs.twimg.com/media/ENoxN1CXYAMJyXd.jpg,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,magnitude earthquake today mile guanica guánica puerto rico damaged home destroyed unusual natural rock formation known punta ventana way go earth broken heart puntaventana earthquake puertorico heartbreaking
2020-01-07 18:07:33+00:00,"🇵🇷 ""Nunca he tenido tanto miedo en mi vida"". Declaran estado de emergencia en #PuertoRico después del #earthquake que dejó al menos un muerto.

Más información 👉🏻 https://t.co/KdWr5oBZWi https://t.co/LahmV0SDkC",1.2146095320197284e+18,https://x.com/Telemundo/status/1214609532019728384,1.0,11.0,18.0,0.0,0.0,https://pbs.twimg.com/media/ENso7mxWsAApt4a.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nunc mied vid decl emergent puertor despues earthquak dej men muert inform
2020-01-07 17:13:50+00:00,"ÚLTIMA HORA: Otro gran sismo sacudió la costa de Puerto Rico. Este fue de magnitud 6,0, según un reporte preliminar del Servicio Geológico de Estados Unidos
#noticias #rst #puertorico #sismo #temblor https://t.co/uhPW0Aax48",1.2145960132702577e+18,https://x.com/7_Resistencia/status/1214596013270257664,1.0,9.0,3.0,0.0,0.0,https://pbs.twimg.com/ext_tw_video_thumb/1214576436062937090/pu/img/M2UeVzrszVXPV-MV.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ultim hor gran sism sacud cost puert ric magnitud segun report prelimin servici geolog unid notici rst puertor sism temblor
2020-01-07 12:14:24+00:00,"Tercer temblor sacude a Puerto Rico 

#DL #DiarioLibre #Actualidad #Sismo #PuertoRico #Temblor  https://t.co/fR752YdOwa",1.214520661168853e+18,https://x.com/DiarioLibre/status/1214520661168852993,0.0,6.0,4.0,0.0,0.0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,terc temblor sacud puert ric dl diariolibr actual sism puertor temblor
2020-01-07 11:30:15+00:00,"#earthquake 6.0 magnitude  (#sismo) strikes 75 km SW of San Juan (Puerto Rico) 9 min ago.
#earthquake #PuertoRico https://t.co/ZfiBJSDMSe",1.2145095464937267e+18,https://x.com/unrealpost/status/1214509546493726720,0.0,5.0,0.0,0.0,0.0,https://pbs.twimg.com/media/ENrN_iVU4AAjX4Y.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,earthquake magnitude sismo strike km sw san juan puerto rico min ago earthquake puertorico
2020-01-07 11:10:31+00:00,"|#Sismo |Un nuevo temblor de 6,6 sacude el sur de Puerto Rico 

#Dl #DiarioLibre #Internacional #PuertoRico  https://t.co/KDTm5bdnKy",1.2145045824806134e+18,https://x.com/DiarioLibre/status/1214504582480613376,1.0,16.0,8.0,0.0,0.0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sism nuev temblor sacud sur puert ric dl diariolibr internacional puertor
2020-01-07 14:02:49+00:00,"Un muerto por un terremoto de magnitud 6,4 en #PuertoRico https://t.co/ggmFjq7nqv",1.2145479415973683e+18,https://x.com/EPinternacional/status/1214547941597368320,1.0,16.0,22.0,0.0,1.0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,muert terremot magnitud puertor
2020-01-07 12:12:00+00:00,"Temblor de magnitud 5,8 derrumba varias viviendas en zonas de Puerto Rico https://t.co/Ry1xGAjbj2

#Derrumbes #PuertoRico #Sismo #NoticieroVenevision #NoticieroVV https://t.co/xi9VD9sXPd",1.214520055456772e+18,https://x.com/noticierovv/status/1214520055456772096,1.0,11.0,3.0,0.0,0.0,https://pbs.twimg.com/media/ENnAhbEUwAMXoII.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,temblor magnitud derrumb vari viviend zon puert ric derrumb puertor sism noticierovenevision noticierovv
2020-01-07 12:10:03+00:00,Un #sismo vuelve a remecer #PuertoRico tras horas de réplicas https://t.co/2r8fkS6Cbg,1.2145195651343114e+18,https://x.com/teleamazonasec/status/1214519565134311426,5.0,15.0,13.0,0.0,0.0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sism vuelv remec puertor tras hor replic
2020-01-07 10:08:34+00:00,"Fuerte sismo en #PuertoRico:
➡️ Hay daños en la infraestructura eléctrica y la isla está a oscuras.
➡️ La gobernadora Wanda Vásquez suspendió actividades en el sector público por hoy.
➡️ La intensidad del sismo fue rebajada de 6.6 a 6.5 por el USGS. 

https://t.co/qLTnKQb2Ka",1.2144889923238994e+18,https://x.com/UniNoticias/status/1214488992323899393,0.0,94.0,62.0,0.0,0.0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fuert sism puertor dañ infraestructur electr isla oscur gobern wand vasquez suspend activ sector public hoy intens sism rebaj usgs
2020-01-07 11:28:46+00:00,"A 6.00 magnitude earthquake has occurred near Yauco, Guayanilla, Puerto Rico at 1/7/20, 7:18 AM! #TemblorPR  https://t.co/nr5OGz3ZnQ",1.2145091745179034e+18,https://x.com/TemblorPR/status/1214509174517903366,1.0,27.0,32.0,0.0,0.0,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,magnitude earthquake occurred near yauco guayanilla puerto rico temblorpr
2020-01-07 12:13:00+00:00,"Puerto Rico sin electricidad a causa del terremoto de magnitud 6,6 

#DL #DiarioLibre #Actualidad #Sismo #PuertoRico #Temblor  https://t.co/8ocxmSgY0S",1.214520307630977e+18,https://x.com/DiarioLibre/status/1214520307630977025,0.0,6.0,6.0,0.0,0.0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,puert ric electr caus terremot magnitud dl diariolibr actual sism puertor temblor
2020-01-07 12:50:33+00:00,"|#Sismo |Varias provincias dominicanas sienten sismo de 6.4 ocurrido en Puerto Rico 

#DL #DiarioLibre #Actualidad #PuertoRico #Temblor  https://t.co/WJpnIVlHyE",1.2145297585218929e+18,https://x.com/DiarioLibre/status/1214529758521892864,0.0,12.0,14.0,0.0,0.0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sism vari provinci dominican sient sism ocurr puert ric dl diariolibr actual puertor temblor
2020-01-07 08:46:34+00:00,"I'm safe from the 6.50 mag earthquake near Indios, Puerto Rico at 1/7/20, 4:24 AM! #TemblorPR  https://t.co/DWgsRKVU8E",1.2144683545237504e+18,https://x.com/TemblorPR/status/1214468354523750400,1.0,25.0,40.0,0.0,0.0,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,im safe mag earthquake near indios puerto rico temblorpr
2020-01-07 13:25:25+00:00,"Praying for the people of #PuertoRico. We stand ready to help you recover from this 6.6m earthquake.

Orando por la gente de Puerto Rico. Estamos listos para ayudarlos a recuperarse de este terremoto de magnitud 6.6.",1.2145385293526917e+18,https://x.com/RepSylviaGarcia/status/1214538529352691712,3.0,15.0,55.0,0.0,0.0,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,praying people puertorico stand ready help recover earthquake orando por la gente de puerto rico estamos listos para ayudarlos recuperarse de este terremoto de magnitud
2020-01-07 16:45:35+00:00,Mandamos nuestros oraciones a toda la gente afectada por el terremoto devastador en Puerto Rico. Entendemos que siguen reconstruyendo después de Huracán Maria y que esto hiere. Sabemos que el cambio climático significa que estos crisis se hacen cada vez más comunes #TerremotoPR,1.214588904457855e+18,https://x.com/womensmarch/status/1214588904457854976,1.0,7.0,26.0,0.0,0.0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mand oracion tod gent afect terremot devast puert ric entend sig reconstru despues huracan mari hier sab cambi climat signif crisis hac cad vez comun terremotopr
2020-01-07 23:36:09+00:00,"La gobernadora de #PuertoRico declaró estado de emergencia para afrontar los daños a las estructuras de viviendas, iglesias y escuelas.

https://t.co/dXSJHiqKka",1.214692228653822e+18,https://x.com/UniNoticias/status/1214692228653821952,0.0,39.0,30.0,0.0,0.0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gobern puertor declar emergent afront dañ estructur viviend iglesi escuel
2020-01-07 13:37:41+00:00,"📍Lo que se sabe hasta ahora del sismo 6.4 en #PuertoRico:
➡️Al menos una persona murió a causa del temblor.
➡️Hubo un apagón general. El servicio será restablecido durante el día, según @AEEONLINE.
➡️El aeropuerto opera con normalidad.

Más aquí 👉🏼https://t.co/RXQkDl56F0 https://t.co/lDHtxUfWvj",1.2145416197074903e+18,https://x.com/UniNoticias/status/1214541619707490305,0.0,13.0,21.0,0.0,0.0,https://pbs.twimg.com/media/ENrrKmxX0AAe1yF.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sab ahor sism puertor men person mur caus temblor apagon general servici restablec dia segun aeropuert oper normal aqu
2020-01-07 14:52:23+00:00,"Imágenes de #PuertoRico después del terremoto de magnitud 6,5  antes del amanecer del martes. #PuertoRicoTerremoto https://t.co/GefbGnucKn https://t.co/EpIXpHwBcZ",1.2145604148574536e+18,https://x.com/VozdeAmerica/status/1214560414857453570,0.0,8.0,7.0,0.0,0.0,https://pbs.twimg.com/media/ENr8NDJUUAUr89b.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imagen puertor despues terremot magnitud amanec mart puertoricoterremot
2020-01-07 09:12:00+00:00,"Temblor de magnitud 5,8 derrumba varias viviendas en zonas de Puerto Rico https://t.co/Ry1xGAAMaA

#Derrumbes #PuertoRico #Sismo #NoticieroVenevision #NoticieroVV https://t.co/3YoNxmL9Eu",1.2144747554802278e+18,https://x.com/noticierovv/status/1214474755480227843,0.0,14.0,1.0,0.0,0.0,https://pbs.twimg.com/media/ENnAaiRVAAAc_HV.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,temblor magnitud derrumb vari viviend zon puert ric derrumb puertor sism noticierovenevision noticierovv
2020-01-07 11:15:47+00:00,¡Sin electricidad en la isla! Nuevo sismo con amenaza de tsunami se registró en #PuertoRico *` https://t.co/bAG500vG6L,1.2145059079687168e+18,https://x.com/CaraotaDigital/status/1214505907968716800,0.0,7.0,1.0,0.0,0.0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,electr isla nuev sism amenaz tsunami registr puertor
2020-01-07 13:45:24+00:00,Terremoto golpea #PuertoRico y desencadena #tsunami https://t.co/ZSkBHVk6KO,1.2145435620686807e+18,https://x.com/estadoisrael/status/1214543562068680704,1.0,10.0,5.0,0.0,0.0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,terremot golpe puertor desencaden tsunami
2020-01-07 11:26:58+00:00,"#MundialesLD | La totalidad del territorio de Puerto Rico permanece este martes sin servicio eléctrico a causa del terremoto de magnitud 6,6 en la escala Richter que sacudió durante la madrugada el territorio caribeño #PuertoRico #ListínDiario https://t.co/4fq188tGpt",1.2145087209668485e+18,https://x.com/ListinDiario/status/1214508720966848512,3.0,20.0,29.0,0.0,0.0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mundialesld total territori puert ric permanec mart servici electr caus terremot magnitud escal richt sacud madrug territori caribeñ puertor listindiari
2020-01-07 09:40:21+00:00,"🔴 BREAKING NEWS: There has been a small #tsunami of 2 CM* south of #PuertoRico in the wake of the 6.5 Mww magnitude #earthquake, the earthquake was felt in the #DominicanRepublic, Puerto Rico and the #VirginIslands.
Source (*): PTWC.
#EQVT,#terremoto,#sismo,#temblor.",1.214481890650022e+18,https://x.com/earthquakevt/status/1214481890650021888,1.0,12.0,12.0,0.0,1.0,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,breaking news small tsunami cm south puertorico wake mww magnitude earthquake earthquake felt dominicanrepublic puerto rico virginislands source ptwc eqvtterremotosismotemblor
2020-01-07 09:47:41+00:00,"Yauco, Puerto Rico #TerremotoPR",1.2144837359299052e+18,https://x.com/juancpedreira/status/1214483735929905153,0.0,10.0,6.0,0.0,0.0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yauc puert ric terremotopr
2020-01-07 18:12:12+00:00,"🔴 SISMO EN PUERTO RICO 🔴

SISMO EN PROCESO DETECTADO POR @ChileAlertaApp
EN #PUERTORICO

#sismo #temblor #earthquake #ChileAlertaApp
id:HhMBiV0",1.2146107020879176e+18,https://x.com/ChileAlertaApp/status/1214610702087917569,0.0,6.0,10.0,0.0,0.0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sism puert ric sism proces detect puertor sism temblor earthquak chilealertaapp idhhmbiv
2020-01-07 02:26:00+00:00,"Sismo de 5.8 deja graves destrozos a infraestructuras en #PuertoRico🇵🇷 https://t.co/tzbVKTQZsw

El reporte de las autoridades locales da cuenta de al menos diez movimientos telúricos este lunes https://t.co/76ZPthIauI",1.214372582268506e+18,https://x.com/teleSURtv/status/1214372582268506112,0.0,22.0,15.0,0.0,0.0,https://pbs.twimg.com/media/ENnR58VUYAAYqlN.jpg,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sism dej grav destroz infraestructur puertor report autor local da cuent men diez movimient telur lun
2020-01-07 14:43:53+00:00,"New photos shared by @AP showing damage from Tuesday's #PuertoRico earthquake.

Photos by @CarlosGiusti1

Photo 1: Ponce, Puerto Rico

Photo 2: Logia Aurora Organization, Ponce https://t.co/H7He0cScK7",1.214558276987302e+18,https://x.com/latinorebels/status/1214558276987301888,0.0,42.0,29.0,0.0,0.0,https://pbs.twimg.com/media/ENr6TvwUYAIiGNe.jpg;https://pbs.twimg.com/media/ENr6TsRXYAA3Tru.jpg,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,new photo shared showing damage tuesday puertorico earthquake photo photo ponce puerto rico photo logion aurora organization ponce
2020-01-07 12:07:21+00:00,Un nuevo terremoto de magnitud 6.6 sacude el sur de #PuertoRico https://t.co/k3RgGTi9Dl,1.2145188854429696e+18,https://x.com/ElPitazoTV/status/1214518885442969600,0.0,7.0,0.0,0.0,0.0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nuev terremot magnitud sacud sur puertor
2020-01-07 18:16:21+00:00,"A 4.50 magnitude earthquake has occurred near Tallaboa, Puerto Rico at 1/7/20, 2:10 PM! #TemblorPR  https://t.co/t9r9I4Ov3a",1.2146117459285688e+18,https://x.com/TemblorPR/status/1214611745928568832,0.0,9.0,15.0,0.0,0.0,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,magnitude earthquake occurred near tallaboa puerto rico pm temblorpr
2020-01-07 08:49:33+00:00,"TSUNAMI WARNING
TSUNAMI THREAT DETECTED ON SOUTHERN LOCATION. EVACUATE TO HIGHER GROUND IMMEDIATELY #Terremoto #TemblorPR #tsunami",1.2144691086806016e+18,https://x.com/enas_puertorico/status/1214469108680601601,1.0,22.0,24.0,0.0,1.0,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tsunami warning tsunami threat detected southern location evacuate higher ground immediately terremoto temblorpr tsunami
2020-01-07 12:50:05+00:00,Temblor en #PuertoRico causa daños en estructuras sin dejar víctimas #Sismo #EUVzla https://t.co/zrKeYu5GVk,1.214529638187311e+18,https://x.com/ElUniversal/status/1214529638187311104,1.0,7.0,6.0,0.0,0.0,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,temblor puertor caus dañ estructur dej victim sism euvzl
